technique_id,tactic,technique,x_mitre_is_subtechnique,log_provider
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Sysmon
T1496,impact,Resource Hijacking,False,Linux-Sysmon
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,Microsoft Defender for Endpoint
T1496,impact,Resource Hijacking,False,Microsoft-Windows-Security-Auditing
T1496,impact,Resource Hijacking,False,nan
T1496,impact,Resource Hijacking,False,nan
T1495,impact,Firmware Corruption,False,nan
T1491,impact,Defacement,False,Microsoft-Windows-Security-Auditing
T1491,impact,Defacement,False,Windows Defender Advanced Threat Protection
T1491,impact,Defacement,False,Microsoft-Windows-Sysmon
T1491,impact,Defacement,False,Microsoft-Windows-Sysmon
T1491,impact,Defacement,False,Microsoft-Windows-Security-Auditing
T1491,impact,Defacement,False,Microsoft Defender for Endpoint
T1491,impact,Defacement,False,Microsoft Defender for Endpoint
T1491,impact,Defacement,False,Linux-Sysmon
T1491,impact,Defacement,False,Windows Defender Advanced Threat Protection
T1491,impact,Defacement,False,Microsoft-Windows-Sysmon
T1491,impact,Defacement,False,Linux-Sysmon
T1491,impact,Defacement,False,Microsoft Defender for Endpoint
T1491,impact,Defacement,False,nan
T1491,impact,Defacement,False,nan
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Linux-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Linux-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-PowerShell
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Linux-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-PowerShell
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Linux-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Linux-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Sysmon
T1490,impact,Inhibit System Recovery,False,Microsoft-Windows-Security-Auditing
T1490,impact,Inhibit System Recovery,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Linux-Sysmon
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Linux-Sysmon
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-PowerShell
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Linux-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-PowerShell
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Windows Defender Advanced Threat Protection
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft Defender for Endpoint
T1489,impact,Service Stop,False,Microsoft-Windows-Security-Auditing
T1489,impact,Service Stop,False,Microsoft-Windows-Sysmon
T1489,impact,Service Stop,False,Lonux-Sysmon
T1486,impact,Data Encrypted for Impact,False,nan
T1486,impact,Data Encrypted for Impact,False,nan
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Security-Auditing
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Sysmon
T1486,impact,Data Encrypted for Impact,False,Linux-Sysmon
T1486,impact,Data Encrypted for Impact,False,Microsoft Defender for Endpoint
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Sysmon
T1486,impact,Data Encrypted for Impact,False,Microsoft Defender for Endpoint
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Security-Auditing
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Sysmon
T1486,impact,Data Encrypted for Impact,False,Linux-Sysmon
T1486,impact,Data Encrypted for Impact,False,Microsoft Defender for Endpoint
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Security-Auditing
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Sysmon
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-PowerShell
T1486,impact,Data Encrypted for Impact,False,Microsoft Defender for Endpoint
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Security-Auditing
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Sysmon
T1486,impact,Data Encrypted for Impact,False,Linux-Sysmon
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-PowerShell
T1486,impact,Data Encrypted for Impact,False,Microsoft Defender for Endpoint
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Security-Auditing
T1486,impact,Data Encrypted for Impact,False,Windows Defender Advanced Threat Protection
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Sysmon
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Sysmon
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Security-Auditing
T1486,impact,Data Encrypted for Impact,False,Microsoft Defender for Endpoint
T1486,impact,Data Encrypted for Impact,False,Microsoft Defender for Endpoint
T1486,impact,Data Encrypted for Impact,False,Linux-Sysmon
T1486,impact,Data Encrypted for Impact,False,Windows Defender Advanced Threat Protection
T1486,impact,Data Encrypted for Impact,False,Microsoft-Windows-Sysmon
T1486,impact,Data Encrypted for Impact,False,Linux-Sysmon
T1486,impact,Data Encrypted for Impact,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,Microsoft-Windows-Security-Auditing
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Linux-Sysmon
T1485,impact,Data Destruction,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,Microsoft-Windows-Security-Auditing
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Linux-Sysmon
T1485,impact,Data Destruction,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,Microsoft-Windows-Security-Auditing
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Microsoft-Windows-PowerShell
T1485,impact,Data Destruction,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,Microsoft-Windows-Security-Auditing
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Linux-Sysmon
T1485,impact,Data Destruction,False,Microsoft-Windows-PowerShell
T1485,impact,Data Destruction,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,Microsoft-Windows-Security-Auditing
T1485,impact,Data Destruction,False,Windows Defender Advanced Threat Protection
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Microsoft-Windows-Security-Auditing
T1485,impact,Data Destruction,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Linux-Sysmon
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Microsoft-Windows-Security-Auditing
T1485,impact,Data Destruction,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Linux-Sysmon
T1485,impact,Data Destruction,False,Microsoft-Windows-Sysmon
T1485,impact,Data Destruction,False,Microsoft-Windows-Security-Auditing
T1485,impact,Data Destruction,False,Microsoft Defender for Endpoint
T1485,impact,Data Destruction,False,nan
T1485,impact,Data Destruction,False,nan
T1485,impact,Data Destruction,False,nan
T1485,impact,Data Destruction,False,nan
T1485,impact,Data Destruction,False,nan
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-Security-Auditing
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-Security-Auditing
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-Security-Auditing
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-Security-Auditing
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-Security-Auditing
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-Sysmon
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-PowerShell
T1484,defense-evasion,Domain Policy Modification,False,Microsoft Defender for Endpoint
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-Security-Auditing
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-Sysmon
T1484,defense-evasion,Domain Policy Modification,False,Linux-Sysmon
T1484,defense-evasion,Domain Policy Modification,False,Microsoft-Windows-PowerShell
T1484,defense-evasion,Domain Policy Modification,False,Microsoft Defender for Endpoint
T1482,discovery,Domain Trust Discovery,False,Microsoft-Windows-Security-Auditing
T1482,discovery,Domain Trust Discovery,False,Microsoft-Windows-Sysmon
T1482,discovery,Domain Trust Discovery,False,Linux-Sysmon
T1482,discovery,Domain Trust Discovery,False,Microsoft Defender for Endpoint
